MAC;IMU;TIME;INDEX;QUATERNION_0;QUATERNION_1;QUATERNION_2;QUATERNION_3;ACCEL_ADXL355_0;ACCEL_ADXL355_1;ACCEL_ADXL355_2;ACCEL_BMI160_0;ACCEL_BMI160_1;ACCEL_BMI160_2;GYRO_0;GYRO_1;GYRO_2;GYRO_ECC_0;GYRO_ECC_1;GYRO_ECC_2
18:04:ED:C4:75:1A;imu9;1655929014228438;17621;0.000000;0.000000;0.000000;0.000000;-7.600625;-3.247500;-5.763750;-7.721250;-3.301875;-5.894375;-0.001065;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014239478;17622;0.000000;0.000000;0.000000;0.000000;-7.586875;-3.248125;-5.795625;-7.725625;-3.288125;-5.855000;0.001065;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014240255;17623;0.000000;0.000000;0.000000;0.000000;-7.612500;-3.246250;-5.776875;-7.708750;-3.283750;-5.884375;0.000000;0.003196;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014250907;17624;0.000000;0.000000;0.000000;0.000000;-7.595625;-3.242500;-5.788750;-7.691875;-3.274375;-5.866250;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014262019;17625;0.000000;0.000000;0.000000;0.000000;-7.555625;-3.241250;-5.783125;-7.718125;-3.290625;-5.833125;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014273299;17626;0.000000;0.000000;0.000000;0.000000;-7.556875;-3.233125;-5.741250;-7.708750;-3.283750;-5.896875;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014284618;17627;0.000000;0.000000;0.000000;0.000000;-7.549375;-3.226875;-5.795625;-7.719375;-3.283125;-5.864375;0.000000;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014295837;17628;0.000000;0.000000;0.000000;0.000000;-7.603125;-3.238125;-5.785625;-7.719375;-3.280625;-5.851875;-0.002131;0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014307482;17629;0.000000;0.000000;0.000000;0.000000;-7.628125;-3.252500;-5.796875;-7.698125;-3.287500;-5.875625;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014318376;17630;0.000000;0.000000;0.000000;0.000000;-7.633750;-3.243750;-5.825000;-7.729375;-3.296250;-5.866875;0.000000;-0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014318969;17631;0.000000;0.000000;0.000000;0.000000;-7.648125;-3.248750;-5.808125;-7.702500;-3.298125;-5.879375;-0.001065;0.002131;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014329628;17632;0.000000;0.000000;0.000000;0.000000;-7.631875;-3.256875;-5.836875;-7.717500;-3.293125;-5.888750;0.001065;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014340913;17633;0.000000;0.000000;0.000000;0.000000;-7.598750;-3.251875;-5.805000;-7.705000;-3.301875;-5.871250;-0.002131;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014352131;17634;0.000000;0.000000;0.000000;0.000000;-7.575000;-3.241875;-5.764375;-7.713750;-3.293125;-5.854375;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014363335;17635;0.000000;0.000000;0.000000;0.000000;-7.541250;-3.228125;-5.770000;-7.727500;-3.287500;-5.838125;0.000000;-0.001065;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014374647;17636;0.000000;0.000000;0.000000;0.000000;-7.606875;-3.240625;-5.770625;-7.702500;-3.296250;-5.876250;0.000000;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014385895;17637;0.000000;0.000000;0.000000;0.000000;-7.602500;-3.236250;-5.790625;-7.687500;-3.299375;-5.894375;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014397436;17638;0.000000;0.000000;0.000000;0.000000;-7.603750;-3.243125;-5.800625;-7.712500;-3.286250;-5.885000;-0.002131;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014408300;17639;0.000000;0.000000;0.000000;0.000000;-7.613750;-3.231250;-5.785625;-7.709375;-3.283125;-5.854375;-0.002131;0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014408926;17640;0.000000;0.000000;0.000000;0.000000;-7.606875;-3.242500;-5.806875;-7.723125;-3.285625;-5.851250;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014419621;17641;0.000000;0.000000;0.000000;0.000000;-7.617500;-3.240000;-5.792500;-7.700625;-3.270625;-5.869375;-0.001065;0.003196;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014430885;17642;0.000000;0.000000;0.000000;0.000000;-7.600000;-3.246250;-5.803750;-7.709375;-3.288750;-5.866250;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014442090;17643;0.000000;0.000000;0.000000;0.000000;-7.600625;-3.237500;-5.810000;-7.727500;-3.291250;-5.858125;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014453420;17644;0.000000;0.000000;0.000000;0.000000;-7.588750;-3.238750;-5.776875;-7.726250;-3.282500;-5.870000;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014464631;17645;0.000000;0.000000;0.000000;0.000000;-7.590000;-3.245000;-5.784375;-7.729375;-3.264375;-5.895000;-0.001065;-0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014476172;17646;0.000000;0.000000;0.000000;0.000000;-7.598125;-3.246250;-5.796875;-7.716875;-3.296875;-5.848750;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014487117;17647;0.000000;0.000000;0.000000;0.000000;-7.595000;-3.237500;-5.767500;-7.727500;-3.292500;-5.866875;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014498353;17648;0.000000;0.000000;0.000000;0.000000;-7.578750;-3.236875;-5.804375;-7.710000;-3.261875;-5.881250;0.001065;-0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014498947;17649;0.000000;0.000000;0.000000;0.000000;-7.617500;-3.241250;-5.795000;-7.708750;-3.271250;-5.877500;0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014509662;17650;0.000000;0.000000;0.000000;0.000000;-7.616250;-3.247500;-5.780625;-7.722500;-3.293750;-5.858750;0.000000;-0.001065;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014520900;17651;0.000000;0.000000;0.000000;0.000000;-7.597500;-3.238750;-5.792500;-7.703125;-3.313125;-5.871875;0.000000;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014532086;17652;0.000000;0.000000;0.000000;0.000000;-7.598125;-3.246875;-5.780000;-7.709375;-3.279375;-5.877500;0.001065;0.001065;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014543427;17653;0.000000;0.000000;0.000000;0.000000;-7.590000;-3.247500;-5.797500;-7.720625;-3.271250;-5.869375;0.000000;0.000000;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014554633;17654;0.000000;0.000000;0.000000;0.000000;-7.594375;-3.242500;-5.789375;-7.703125;-3.280625;-5.867500;-0.003196;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014565922;17655;0.000000;0.000000;0.000000;0.000000;-7.587500;-3.241250;-5.781875;-7.705625;-3.268125;-5.854375;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014577104;17656;0.000000;0.000000;0.000000;0.000000;-7.583750;-3.237500;-5.780000;-7.710000;-3.288750;-5.874375;-0.001065;-0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014588219;17657;0.000000;0.000000;0.000000;0.000000;-7.596875;-3.247500;-5.776250;-7.673750;-3.297500;-5.861250;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014588959;17658;0.000000;0.000000;0.000000;0.000000;-7.612500;-3.242500;-5.795625;-7.710625;-3.288750;-5.870625;-0.001065;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014599441;17659;0.000000;0.000000;0.000000;0.000000;-7.646250;-3.249375;-5.806250;-7.730000;-3.293750;-5.871875;0.000000;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014610650;17660;0.000000;0.000000;0.000000;0.000000;-7.635000;-3.247500;-5.813750;-7.744375;-3.284375;-5.855000;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014621781;17661;0.000000;0.000000;0.000000;0.000000;-7.625625;-3.238125;-5.813125;-7.713750;-3.285625;-5.876250;0.000000;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014633118;17662;0.000000;0.000000;0.000000;0.000000;-7.638125;-3.249375;-5.796875;-7.697500;-3.284375;-5.889375;0.000000;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014644584;17663;0.000000;0.000000;0.000000;0.000000;-7.589375;-3.245625;-5.781875;-7.704375;-3.283750;-5.876250;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014655544;17664;0.000000;0.000000;0.000000;0.000000;-7.568750;-3.236250;-5.781250;-7.691250;-3.285625;-5.862500;-0.002131;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014667140;17665;0.000000;0.000000;0.000000;0.000000;-7.575000;-3.241250;-5.764375;-7.711875;-3.298750;-5.888750;-0.001065;0.000000;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014678112;17666;0.000000;0.000000;0.000000;0.000000;-7.585625;-3.248125;-5.772500;-7.710000;-3.279375;-5.875625;0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014678736;17667;0.000000;0.000000;0.000000;0.000000;-7.600000;-3.245000;-5.790000;-7.715625;-3.290000;-5.870000;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014689532;17668;0.000000;0.000000;0.000000;0.000000;-7.613750;-3.245000;-5.795625;-7.733750;-3.296250;-5.868125;-0.001065;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014700809;17669;0.000000;0.000000;0.000000;0.000000;-7.616875;-3.238125;-5.808750;-7.696875;-3.309375;-5.865000;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014712089;17670;0.000000;0.000000;0.000000;0.000000;-7.621250;-3.248125;-5.800000;-7.724375;-3.306875;-5.860000;0.000000;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014723262;17671;0.000000;0.000000;0.000000;0.000000;-7.606250;-3.248750;-5.786875;-7.723125;-3.284375;-5.881250;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014734368;17672;0.000000;0.000000;0.000000;0.000000;-7.583125;-3.243750;-5.783125;-7.725625;-3.282500;-5.888750;-0.002131;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014745766;17673;0.000000;0.000000;0.000000;0.000000;-7.582500;-3.236875;-5.768750;-7.737500;-3.287500;-5.864375;-0.002131;0.001065;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014756938;17674;0.000000;0.000000;0.000000;0.000000;-7.574375;-3.246250;-5.773750;-7.703750;-3.294375;-5.876875;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014768091;17675;0.000000;0.000000;0.000000;0.000000;-7.590625;-3.252500;-5.789375;-7.724375;-3.297500;-5.885000;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014768739;17676;0.000000;0.000000;0.000000;0.000000;-7.605625;-3.241875;-5.790000;-7.722500;-3.285000;-5.865625;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014779402;17677;0.000000;0.000000;0.000000;0.000000;-7.613125;-3.245625;-5.791250;-7.690625;-3.287500;-5.858125;0.000000;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014790714;17678;0.000000;0.000000;0.000000;0.000000;-7.621250;-3.242500;-5.803750;-7.677500;-3.294375;-5.878750;0.000000;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014801824;17679;0.000000;0.000000;0.000000;0.000000;-7.620625;-3.248125;-5.814375;-7.706250;-3.288125;-5.880625;0.000000;-0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014813159;17680;0.000000;0.000000;0.000000;0.000000;-7.606250;-3.239375;-5.796250;-7.713125;-3.279375;-5.838125;0.000000;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014824363;17681;0.000000;0.000000;0.000000;0.000000;-7.591875;-3.233125;-5.781875;-7.701250;-3.286250;-5.855000;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014835625;17682;0.000000;0.000000;0.000000;0.000000;-7.580625;-3.231250;-5.779375;-7.710625;-3.300000;-5.859375;0.000000;-0.001065;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014846912;17683;0.000000;0.000000;0.000000;0.000000;-7.595000;-3.236875;-5.783125;-7.720000;-3.279375;-5.856250;0.000000;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014858071;17684;0.000000;0.000000;0.000000;0.000000;-7.588750;-3.242500;-5.793125;-7.722500;-3.295625;-5.888750;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014858782;17685;0.000000;0.000000;0.000000;0.000000;-7.595625;-3.245625;-5.786875;-7.710000;-3.291250;-5.858750;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014869317;17686;0.000000;0.000000;0.000000;0.000000;-7.596250;-3.247500;-5.791250;-7.708125;-3.276250;-5.845625;-0.001065;-0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014880789;17687;0.000000;0.000000;0.000000;0.000000;-7.599375;-3.255000;-5.797500;-7.710000;-3.293125;-5.843125;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014891854;17688;0.000000;0.000000;0.000000;0.000000;-7.611875;-3.250000;-5.781875;-7.701875;-3.284375;-5.872500;-0.001065;0.000000;-0.003196;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014903148;17689;0.000000;0.000000;0.000000;0.000000;-7.595625;-3.248750;-5.798750;-7.716250;-3.283125;-5.863125;0.001065;0.001065;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014914385;17690;0.000000;0.000000;0.000000;0.000000;-7.603125;-3.238750;-5.792500;-7.713750;-3.295625;-5.853750;0.001065;0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014925684;17691;0.000000;0.000000;0.000000;0.000000;-7.584375;-3.230625;-5.790000;-7.704375;-3.288125;-5.898750;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014936853;17692;0.000000;0.000000;0.000000;0.000000;-7.592500;-3.234375;-5.785625;-7.720625;-3.275000;-5.881875;0.000000;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014948114;17693;0.000000;0.000000;0.000000;0.000000;-7.594375;-3.248750;-5.813750;-7.714375;-3.287500;-5.868750;-0.002131;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014948812;17694;0.000000;0.000000;0.000000;0.000000;-7.579375;-3.242500;-5.786875;-7.707500;-3.309375;-5.854375;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014959420;17695;0.000000;0.000000;0.000000;0.000000;-7.587500;-3.243750;-5.793750;-7.716875;-3.273750;-5.881875;-0.002131;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014970727;17696;0.000000;0.000000;0.000000;0.000000;-7.603750;-3.248750;-5.793125;-7.726250;-3.285000;-5.871250;-0.001065;0.000000;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014981867;17697;0.000000;0.000000;0.000000;0.000000;-7.613125;-3.253125;-5.800625;-7.713125;-3.315625;-5.873750;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929014993121;17698;0.000000;0.000000;0.000000;0.000000;-7.613750;-3.239375;-5.791250;-7.716250;-3.285000;-5.865000;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015004433;17699;0.000000;0.000000;0.000000;0.000000;-7.599375;-3.245625;-5.790625;-7.718125;-3.283125;-5.854375;0.000000;0.000000;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015015813;17700;0.000000;0.000000;0.000000;0.000000;-7.600625;-3.241250;-5.800000;-7.711875;-3.286250;-5.866875;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015027056;17701;0.000000;0.000000;0.000000;0.000000;-7.610625;-3.251250;-5.796875;-7.706875;-3.282500;-5.870000;-0.002131;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015038240;17702;0.000000;0.000000;0.000000;0.000000;-7.618125;-3.238750;-5.815625;-7.724375;-3.278750;-5.868125;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015038904;17703;0.000000;0.000000;0.000000;0.000000;-7.611250;-3.230625;-5.790625;-7.705625;-3.280625;-5.860625;-0.001065;0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015049563;17704;0.000000;0.000000;0.000000;0.000000;-7.600000;-3.233125;-5.781250;-7.711250;-3.275000;-5.862500;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015060912;17705;0.000000;0.000000;0.000000;0.000000;-7.600000;-3.233750;-5.786250;-7.716250;-3.276875;-5.867500;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015072136;17706;0.000000;0.000000;0.000000;0.000000;-7.580625;-3.249375;-5.763750;-7.710625;-3.286875;-5.884375;-0.001065;0.002131;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015083381;17707;0.000000;0.000000;0.000000;0.000000;-7.570625;-3.232500;-5.768750;-7.713750;-3.294375;-5.870000;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015094751;17708;0.000000;0.000000;0.000000;0.000000;-7.596250;-3.236875;-5.776875;-7.710625;-3.286250;-5.855625;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015105815;17709;0.000000;0.000000;0.000000;0.000000;-7.607500;-3.251250;-5.785000;-7.721250;-3.283750;-5.870625;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015117093;17710;0.000000;0.000000;0.000000;0.000000;-7.623125;-3.241875;-5.794375;-7.712500;-3.292500;-5.867500;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015128268;17711;0.000000;0.000000;0.000000;0.000000;-7.615625;-3.232500;-5.793750;-7.710625;-3.301250;-5.881875;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015128929;17712;0.000000;0.000000;0.000000;0.000000;-7.632500;-3.253750;-5.810000;-7.731250;-3.278125;-5.881250;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015139620;17713;0.000000;0.000000;0.000000;0.000000;-7.636875;-3.250000;-5.805000;-7.702500;-3.291875;-5.867500;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015150904;17714;0.000000;0.000000;0.000000;0.000000;-7.605000;-3.254375;-5.806875;-7.702500;-3.281875;-5.858750;-0.001065;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015162121;17715;0.000000;0.000000;0.000000;0.000000;-7.600000;-3.242500;-5.790625;-7.706250;-3.280000;-5.852500;0.001065;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015173243;17716;0.000000;0.000000;0.000000;0.000000;-7.603125;-3.234375;-5.801875;-7.720625;-3.280000;-5.863125;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015184641;17717;0.000000;0.000000;0.000000;0.000000;-7.606875;-3.246250;-5.804375;-7.698125;-3.288125;-5.882500;0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015195904;17718;0.000000;0.000000;0.000000;0.000000;-7.590625;-3.231250;-5.778750;-7.681250;-3.310000;-5.882500;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015207027;17719;0.000000;0.000000;0.000000;0.000000;-7.575625;-3.226250;-5.765625;-7.710625;-3.290625;-5.885000;-0.002131;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015218211;17720;0.000000;0.000000;0.000000;0.000000;-7.570625;-3.236875;-5.780000;-7.718125;-3.285625;-5.869375;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015218943;17721;0.000000;0.000000;0.000000;0.000000;-7.578125;-3.236875;-5.780625;-7.718125;-3.287500;-5.871250;0.000000;0.000000;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015229622;17722;0.000000;0.000000;0.000000;0.000000;-7.585625;-3.243125;-5.780625;-7.715625;-3.285625;-5.870625;0.000000;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015240884;17723;0.000000;0.000000;0.000000;0.000000;-7.591875;-3.250625;-5.783750;-7.721250;-3.289375;-5.861875;0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015252093;17724;0.000000;0.000000;0.000000;0.000000;-7.603750;-3.246875;-5.782500;-7.710625;-3.289375;-5.863750;-0.001065;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015263356;17725;0.000000;0.000000;0.000000;0.000000;-7.616250;-3.251875;-5.798750;-7.695625;-3.290625;-5.861250;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015274670;17726;0.000000;0.000000;0.000000;0.000000;-7.643125;-3.251250;-5.821250;-7.705000;-3.290625;-5.856875;0.000000;0.001065;-0.002131;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015285844;17727;0.000000;0.000000;0.000000;0.000000;-7.625000;-3.252500;-5.810000;-7.701875;-3.288750;-5.861875;0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015296968;17728;0.000000;0.000000;0.000000;0.000000;-7.605000;-3.245625;-5.785000;-7.708750;-3.273750;-5.886875;0.001065;0.001065;0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015307966;17729;0.000000;0.000000;0.000000;0.000000;-7.598125;-3.246250;-5.785000;-7.693750;-3.291875;-5.856250;0.000000;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015308646;17730;0.000000;0.000000;0.000000;0.000000;-7.605000;-3.247500;-5.794375;-7.713750;-3.281250;-5.872500;-0.002131;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015319350;17731;0.000000;0.000000;0.000000;0.000000;-7.578750;-3.234375;-5.776875;-7.690000;-3.273125;-5.885000;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015330661;17732;0.000000;0.000000;0.000000;0.000000;-7.556250;-3.230000;-5.763125;-7.728750;-3.276250;-5.887500;-0.002131;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015341899;17733;0.000000;0.000000;0.000000;0.000000;-7.583750;-3.238125;-5.784375;-7.728750;-3.291875;-5.866250;-0.001065;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015353176;17734;0.000000;0.000000;0.000000;0.000000;-7.591875;-3.247500;-5.784375;-7.713125;-3.289375;-5.868125;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015364539;17735;0.000000;0.000000;0.000000;0.000000;-7.592500;-3.243750;-5.782500;-7.683125;-3.298125;-5.863125;0.000000;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015376072;17736;0.000000;0.000000;0.000000;0.000000;-7.591250;-3.243125;-5.780000;-7.705000;-3.292500;-5.858750;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015387119;17737;0.000000;0.000000;0.000000;0.000000;-7.599375;-3.241250;-5.782500;-7.721250;-3.261250;-5.878750;-0.002131;0.000000;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015398256;17738;0.000000;0.000000;0.000000;0.000000;-7.606875;-3.247500;-5.787500;-7.717500;-3.292500;-5.849375;-0.002131;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015398969;17739;0.000000;0.000000;0.000000;0.000000;-7.585000;-3.239375;-5.783750;-7.703125;-3.281875;-5.883750;0.000000;0.001065;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015409619;17740;0.000000;0.000000;0.000000;0.000000;-7.571250;-3.233125;-5.776250;-7.710000;-3.298125;-5.868125;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015420883;17741;0.000000;0.000000;0.000000;0.000000;-7.578750;-3.240000;-5.777500;-7.700000;-3.296250;-5.877500;-0.002131;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015432424;17742;0.000000;0.000000;0.000000;0.000000;-7.588125;-3.254375;-5.779375;-7.696250;-3.286250;-5.869375;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015443365;17743;0.000000;0.000000;0.000000;0.000000;-7.612500;-3.249375;-5.806250;-7.713125;-3.293125;-5.882500;-0.002131;0.002131;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015454655;17744;0.000000;0.000000;0.000000;0.000000;-7.621875;-3.254375;-5.819375;-7.704375;-3.305000;-5.865000;-0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015465960;17745;0.000000;0.000000;0.000000;0.000000;-7.610000;-3.245000;-5.788750;-7.715625;-3.282500;-5.861875;-0.001065;0.000000;-0.001065;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015477255;17746;0.000000;0.000000;0.000000;0.000000;-7.616250;-3.246250;-5.788125;-7.724375;-3.286875;-5.858125;0.001065;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015488333;17747;0.000000;0.000000;0.000000;0.000000;-7.621875;-3.256250;-5.803750;-7.726875;-3.301875;-5.873125;0.000000;0.001065;0.000000;0;0;0
18:04:ED:C4:75:1A;imu9;1655929015488995;17748;0.000000;0.000000;0.000000;0.000000;-7.593750;-3.249375;-5.790000;-7.694375;-3.281250;-5.878750;-0.002131;0.001065;-0.002131;0;0;0
